acta_id,dept,mun,zona,stand,mesa,hash,status,path,ok
27_001_14_01_046,27,001,14,01,046,81259d10d9bd5ec24cc015827455a480a673a270acefd849d1b4ed22eb50133e.pdf,status11,training\pdfs_train\27\27_001_14_01_046.pdf,True
05_001_99_71_001,05,001,99,71,001,148dc469012a91d601b8818fc5908d8a41833bb70c7e4fef64d3fd5e1a5522c1.pdf,status11,training\pdfs_train\05\05_001_99_71_001.pdf,True
05_001_08_01_010,05,001,08,01,010,bd09b85c812c751f15cc209d8f7d9f7b5657dc7d2296fcb7d5f19e1b8fa6d464.pdf,status11,training\pdfs_train\05\05_001_08_01_010.pdf,True
46_001_03_01_032,46,001,03,01,032,4871d217160db7bfe13e759ba24b7b690f2a1e1d8056777a32ba1d509da9c8fe.pdf,status11,training\pdfs_train\46\46_001_03_01_032.pdf,True
46_001_03_01_037,46,001,03,01,037,298d922fa1efdabe30d694cd090fe57f425a8bf5a2c3e42a81294a04c22cf743.pdf,status11,training\pdfs_train\46\46_001_03_01_037.pdf,True
24_001_08_01_027,24,001,08,01,027,c4a6c68a3f3223eb851126e431d2b39691cb2c82827f899582953cf7d97efbc3.pdf,status11,training\pdfs_train\24\24_001_08_01_027.pdf,True
46_001_02_03_001,46,001,02,03,001,6b70e3e893b6a85b924beed604ca052a8aa17647bee94b9365b71ec7ce92cb1d.pdf,status11,training\pdfs_train\46\46_001_02_03_001.pdf,True
24_001_04_03_026,24,001,04,03,026,5468b0de1a898a4a01f730059ec36b89c58a7081ff3174eed215a02977e0c23d.pdf,status11,training\pdfs_train\24\24_001_04_03_026.pdf,True
27_001_08_02_024,27,001,08,02,024,b956b692c5adb4b27159cb0b19d6d2c24af70a2daeb9add22165ba4a1dbb8290.pdf,status11,training\pdfs_train\27\27_001_08_02_024.pdf,True
24_001_99_05_001,24,001,99,05,001,5280c762e3432ba3d635aa0fc16cc7a95a14ae3ab805a60c3f548dfc3c828c19.pdf,status11,training\pdfs_train\24\24_001_99_05_001.pdf,True
27_082_06_01_005,27,082,06,01,005,fe26c1f9e8c3799f5fab4e647915aee91e2222833be968de127f9f85579c673d.pdf,status11,training\pdfs_train\27\27_082_06_01_005.pdf,True
27_082_01_03_016,27,082,01,03,016,5946d0212cb68f54726e0d5ca930028c07b8c019036a160021dd74246455b620.pdf,status11,training\pdfs_train\27\27_082_01_03_016.pdf,True
05_001_21_04_018,05,001,21,04,018,c19cad96b79164cd4b86cd64a75d8a7049570463fd1e88dca95151173755a585.pdf,status11,training\pdfs_train\05\05_001_21_04_018.pdf,True
46_840_00_00_005,46,840,00,00,005,e0f5fa0adc977254ed2311c51ef4ee3acf9a0d05e56bbf45790f3c67fcb595cb.pdf,status11,training\pdfs_train\46\46_840_00_00_005.pdf,True
05_001_99_70_016,05,001,99,70,016,06aeda4ef3904ef0821e63825f69b3caf6986bd87c3c071b9800d97f4386baf2.pdf,status11,training\pdfs_train\05\05_001_99_70_016.pdf,True
24_001_07_02_011,24,001,07,02,011,a74039ef2fdf02ab00dccfafa59d2ad43faff67c120006b6931243b71b422899.pdf,status11,training\pdfs_train\24\24_001_07_02_011.pdf,True
05_001_13_06_013,05,001,13,06,013,259359b8517652da8f86592bd72e384963cd4ab6e0e510f3ae76a7ee1bf9ea7d.pdf,status11,training\pdfs_train\05\05_001_13_06_013.pdf,True
05_028_02_03_009,05,028,02,03,009,1feacdc8c033fcede09328b2552a81ff1f83d97a552b688ebe987ca150f5be91.pdf,status11,training\pdfs_train\05\05_028_02_03_009.pdf,True
27_001_11_02_025,27,001,11,02,025,bb48da3cc4f98881f68beed3d7a3ed1da6019caf8fc374e21d4129c8c72d1e59.pdf,status11,training\pdfs_train\27\27_001_11_02_025.pdf,True
24_094_00_00_011,24,094,00,00,011,96936de66c10b4a253c2a10daef1e37b8a41e420f38f4b955e97dbcc7adb5861.pdf,status11,training\pdfs_train\24\24_094_00_00_011.pdf,True
24_001_04_01_011,24,001,04,01,011,73c4ef3db30abd0d360538f0ac569bcb738142d1c9b319a1388265692563be9e.pdf,status11,training\pdfs_train\24\24_001_04_01_011.pdf,True
05_001_11_04_005,05,001,11,04,005,668c581c20f4a3dc82c4f5389f7a5533aa4512d0e4370aeaf91acc3422a7d6ce.pdf,status11,training\pdfs_train\05\05_001_11_04_005.pdf,True
05_001_01_05_007,05,001,01,05,007,a357fa27a9417cd6eda99ddb2132bf973b79997cceee2afa354b1875ce153cb9.pdf,status11,training\pdfs_train\05\05_001_01_05_007.pdf,True
27_082_01_01_007,27,082,01,01,007,270174ba0df09d4ad3d2910f699310c75b43c5b95b501126094c90da12d1893b.pdf,status11,training\pdfs_train\27\27_082_01_01_007.pdf,True
27_169_99_01_001,27,169,99,01,001,01756057c5d7ea4d06aea4f0cc901b9b333d9e41024ef31850ae108f99caaaad.pdf,status11,training\pdfs_train\27\27_169_99_01_001.pdf,True
46_880_02_01_011,46,880,02,01,011,d9b1c7b879907c4c88f6b16d68d1baf560eb8ed0a0b08394b7ac5c0275b51372.pdf,status11,training\pdfs_train\46\46_880_02_01_011.pdf,True
46_001_02_03_017,46,001,02,03,017,4615eda9f58065b1a491468586bcb283d336403f0c1cdeb786434ebdb556d210.pdf,status11,training\pdfs_train\46\46_001_02_03_017.pdf,True
46_001_99_08_002,46,001,99,08,002,0274fa29e41a606c84c1398d45eb260b92d1cebdab6bd84ac16c724a5fd17c84.pdf,status11,training\pdfs_train\46\46_001_99_08_002.pdf,True
05_127_00_00_027,05,127,00,00,027,abc3264faaa1cd8be3d92fd551c9d978598e251df350cf77c89b4376d0b45f92.pdf,status11,training\pdfs_train\05\05_127_00_00_027.pdf,True
24_025_10_04_003,24,025,10,04,003,7c46c05a500a2358ae13cc683ef8887c9470b8e01f903a2ad4a5809de7278e8a.pdf,status11,training\pdfs_train\24\24_025_10_04_003.pdf,True
05_001_01_05_003,05,001,01,05,003,a532583bd8ebf87c85fcc1ab398c4e29e5bbacc804cb0a49f814c7465d863a38.pdf,status11,training\pdfs_train\05\05_001_01_05_003.pdf,True
46_001_02_03_027,46,001,02,03,027,a7124d1744f69c06adda5b4950f5e1c1059020bf4b6d2e148ec959e84df9eca2.pdf,status11,training\pdfs_train\46\46_001_02_03_027.pdf,True
46_001_02_03_003,46,001,02,03,003,952e220fbf2462ff32874709ce891ea0ff2bcb1294bfdb35120245fddfa072f6.pdf,status11,training\pdfs_train\46\46_001_02_03_003.pdf,True
27_064_00_00_006,27,064,00,00,006,398178bcba79cb6a1164ce7bbca26733988416ea2360f81bf9014017169f42cc.pdf,status11,training\pdfs_train\27\27_064_00_00_006.pdf,True
27_082_99_30_001,27,082,99,30,001,c1633d6ea3d2b9138e1098648bcd223cf501db8c6402620ee2f24d25283c48c1.pdf,status11,training\pdfs_train\27\27_082_99_30_001.pdf,True
24_025_05_02_008,24,025,05,02,008,2e3851ac1f47a70e5ee3c823febd195f040bb92dfd191c177296200477759ca6.pdf,status11,training\pdfs_train\24\24_025_05_02_008.pdf,True
27_019_03_04_003,27,019,03,04,003,eb0f129e5fea426024ac88337153bde4f78548f96910a62b951dc2e0d06e769b.pdf,status11,training\pdfs_train\27\27_019_03_04_003.pdf,True
46_001_04_02_026,46,001,04,02,026,b549064c48ca323047b80d6566e6cef9dac05db839c6a543025b608fe12911f7.pdf,status11,training\pdfs_train\46\46_001_04_02_026.pdf,True
24_001_11_02_009,24,001,11,02,009,c9699a478dd8125c65f2d7f97fe7df460ac53a8fa39613f32832d4a3165af0e7.pdf,status11,training\pdfs_train\24\24_001_11_02_009.pdf,True
27_001_03_02_004,27,001,03,02,004,46b1eefdb6dbf2aff0f481300f4852e3b6232fa35104604337dc9ebb1f900d86.pdf,status11,training\pdfs_train\27\27_001_03_02_004.pdf,True
05_022_99_05_003,05,022,99,05,003,bcbf42e6a462424313100f5273168f86313d0187716499a76610f34b32a23dd7.pdf,status11,training\pdfs_train\05\05_022_99_05_003.pdf,True
05_118_01_01_028,05,118,01,01,028,ea04e3bd61eed17013223a9b6cd84ebb19d491dc4de7c89cd5fa719894ecdba2.pdf,status11,training\pdfs_train\05\05_118_01_01_028.pdf,True
24_025_07_01_003,24,025,07,01,003,e2cce2a476a8e1823d80e1eafbae1449fdf391cb7d6aba1ad1ddbd0ebebef4b3.pdf,status11,training\pdfs_train\24\24_025_07_01_003.pdf,True
27_001_01_02_024,27,001,01,02,024,27e890a2d2211587c97b42be5ab00613027d0baaf96ee8ee2f1bbed4bbe91003.pdf,status11,training\pdfs_train\27\27_001_01_02_024.pdf,True
05_063_99_86_001,05,063,99,86,001,dd0e61e99d32e1ef59361738e1ecab26b65c9364303dab96b4f3e852e5aeffc0.pdf,status11,training\pdfs_train\05\05_063_99_86_001.pdf,True
46_001_02_01_022,46,001,02,01,022,ce56de3bbf9d08358bdd69ff003a6ebb2a9924ec2d04fabe96fceac31b8065f0.pdf,status11,training\pdfs_train\46\46_001_02_01_022.pdf,True
24_046_02_01_013,24,046,02,01,013,be251e7a1d65db8bc709ac2cacfcd7172a92feee0c8fbe41a9524b4cf51c1e28.pdf,status11,training\pdfs_train\24\24_046_02_01_013.pdf,True
27_001_17_02_010,27,001,17,02,010,92f767bc4e594970afeb8ae5e84871a49dd9f364139f4e6c6441ef33df3f178f.pdf,status11,training\pdfs_train\27\27_001_17_02_010.pdf,True
05_073_00_00_003,05,073,00,00,003,dc6bfcc2b2f5fdb65e30d3af212586b568148da649415f92df697944a3dfe14c.pdf,status11,training\pdfs_train\05\05_073_00_00_003.pdf,True
46_850_00_02_004,46,850,00,02,004,16cd5b189e4738b8f155e21235c2d08d00050c57b63cbaefc21015dbf95e89fd.pdf,status11,training\pdfs_train\46\46_850_00_02_004.pdf,True
24_001_10_06_008,24,001,10,06,008,ae681198b58aa84bb8f38df9f68aa01da02c82dd01915a6d29584910bc80d048.pdf,status11,training\pdfs_train\24\24_001_10_06_008.pdf,True
24_001_99_41_005,24,001,99,41,005,7e2079ff1f847b9594bf3e9d3d0af162eef3f6123a8a04de34b87a459d3aab8d.pdf,status11,training\pdfs_train\24\24_001_99_41_005.pdf,True
24_001_02_03_006,24,001,02,03,006,4c21e64cd50e082179352cf799e0f84df561ac03ef9c80fb2cb0c8338f13d719.pdf,status11,training\pdfs_train\24\24_001_02_03_006.pdf,True
46_700_00_00_014,46,700,00,00,014,e7eff1ed5baf1bc3b66a333fbd2e09393fb02cc985b5908e1081d47ad020a6c2.pdf,status11,training\pdfs_train\46\46_700_00_00_014.pdf,True
05_016_99_70_001,05,016,99,70,001,edf103939e4dd73fefcf9da2199ad3c7ed09743c392deb67cc89c783ddebcaaa.pdf,status11,training\pdfs_train\05\05_016_99_70_001.pdf,True
05_001_11_01_001,05,001,11,01,001,b56b0917d2c87742b226719a2b98a47b5d66436805c28b72e0e84205ff1669ce.pdf,status11,training\pdfs_train\05\05_001_11_01_001.pdf,True
27_045_01_01_006,27,045,01,01,006,77f7f60096c1fd3361a12d3dc72021036fdbb15bb8b28110de99a8f08202dd43.pdf,status11,training\pdfs_train\27\27_045_01_01_006.pdf,True
24_001_03_04_011,24,001,03,04,011,69ae67443c47e049fc9575f6fbb3da4e429d8a5222f3c81752a5802a6e5362c8.pdf,status11,training\pdfs_train\24\24_001_03_04_011.pdf,True
27_019_06_03_010,27,019,06,03,010,4d2d14da4aa06905750074beb4b4b4cfe4e58f2e1c742156c211e81bf6771b84.pdf,status11,training\pdfs_train\27\27_019_06_03_010.pdf,True
24_025_10_02_002,24,025,10,02,002,768ebde299a6d4f1dae71de2a007dfeb643f1946010b6318976a0e2a9d28c5bf.pdf,status11,training\pdfs_train\24\24_025_10_02_002.pdf,True
46_865_00_01_002,46,865,00,01,002,9ab3e448e0710fdccbfde6695f31927bddda6885d23b2b21fd04108b63fead79.pdf,status11,training\pdfs_train\46\46_865_00_01_002.pdf,True
24_001_01_01_002,24,001,01,01,002,636ee9eefac798c394d6eb246c9431a405f10924f10f296e1d34e3774e0af71e.pdf,status11,training\pdfs_train\24\24_001_01_01_002.pdf,True
46_800_99_05_002,46,800,99,05,002,6dfabb0e38ae7574fc667fe313716153edbb79f7374228abb5d092358819b164.pdf,status11,training\pdfs_train\46\46_800_99_05_002.pdf,True
27_001_04_01_003,27,001,04,01,003,b7042dc3855ea1484f151ae9271bdc4c45f0dc4efda94a0d8ff9eaba5d99b7bb.pdf,status11,training\pdfs_train\27\27_001_04_01_003.pdf,True
46_840_99_85_001,46,840,99,85,001,6b9a0d57b4781d225c0d5c740c930c768a749044c205d8ccccb72876f0681399.pdf,status11,training\pdfs_train\46\46_840_99_85_001.pdf,True
27_106_00_00_007,27,106,00,00,007,06758fe31c0152e1f8e242b5dab7ea165c25265e20ff42ae134a93e189bd234c.pdf,status11,training\pdfs_train\27\27_106_00_00_007.pdf,True
05_079_02_01_006,05,079,02,01,006,7396cb91862a78619e789047dd2d21e5972887735ecada5bb8caadaa6ced6f55.pdf,status11,training\pdfs_train\05\05_079_02_01_006.pdf,True
46_640_00_00_008,46,640,00,00,008,f4bcbe5cd47bebfd2493726e39a2f53e922815c552ee82ffd00a22674d49ca94.pdf,status11,training\pdfs_train\46\46_640_00_00_008.pdf,True
05_001_99_25_005,05,001,99,25,005,2be1d16f90dfae71074f2b7a4ee66632f7b0c3ef56e6466e1d76b480d275d68a.pdf,status11,training\pdfs_train\05\05_001_99_25_005.pdf,True
27_019_02_05_003,27,019,02,05,003,177000c5aa9b179859a1609b0f530fc4fe86616b79daebc83e07f63464995d72.pdf,status11,training\pdfs_train\27\27_019_02_05_003.pdf,True
24_070_00_00_016,24,070,00,00,016,6212d9383a092717475d3d39a0cfe47eb14ddcbd5a8656a4c4ef0c22d066a598.pdf,status11,training\pdfs_train\24\24_070_00_00_016.pdf,True
46_040_01_01_008,46,040,01,01,008,0d684a59032706de3bfb9d72fb92e55e3726c7c97c750d788f9ebe86627834c2.pdf,status11,training\pdfs_train\46\46_040_01_01_008.pdf,True
46_700_00_00_015,46,700,00,00,015,70e2363db930764590995d3c50e3ace91fb2b5d394d644dee9cb2790a5d8b156.pdf,status11,training\pdfs_train\46\46_700_00_00_015.pdf,True
05_007_01_01_016,05,007,01,01,016,a0c46d8777a84bb63be3c78ba3e59c82dfdbd462660b0936e685839a7dd796ef.pdf,status11,training\pdfs_train\05\05_007_01_01_016.pdf,True
05_001_12_03_013,05,001,12,03,013,428bc60d759edbdd0e798bf0edb6597f73f323194e9d100a2c67400b1289b4d9.pdf,status11,training\pdfs_train\05\05_001_12_03_013.pdf,True
27_181_01_05_005,27,181,01,05,005,18ab8a03ba2677d65846d0ee0c7838ccccf3852b2519ea861627da7233d69209.pdf,status11,training\pdfs_train\27\27_181_01_05_005.pdf,True
27_001_02_01_013,27,001,02,01,013,6d1fb33276ea7fad2d12505a2f8180fdf479f929129f85fc648a713e23ab841f.pdf,status11,training\pdfs_train\27\27_001_02_01_013.pdf,True
46_001_03_01_017,46,001,03,01,017,6293c508b2f5dab4629d24529f532481af2e05da0735382d6469a8aa1e297f87.pdf,status11,training\pdfs_train\46\46_001_03_01_017.pdf,True
27_160_05_04_001,27,160,05,04,001,d2cd2f6c6310cde410e89ac33aed8501bffd80c3971093242f8eb2a324a35727.pdf,status11,training\pdfs_train\27\27_160_05_04_001.pdf,True
27_001_11_01_007,27,001,11,01,007,ae6d91ddb9c729b2fb896b40b5207ef65b7765358ac5c156a5a9c26722ab956c.pdf,status11,training\pdfs_train\27\27_001_11_01_007.pdf,True
05_022_02_02_018,05,022,02,02,018,fbaedc7659a646f9a65327a91a9cf486fa020e283ed7d2d3ab82ebbc4c2720d9.pdf,status11,training\pdfs_train\05\05_022_02_02_018.pdf,True
24_013_00_00_011,24,013,00,00,011,18ec41f52c1e3f87a5b1a5180c2b1a180a0570f97b56a6595abd27514397f86e.pdf,status11,training\pdfs_train\24\24_013_00_00_011.pdf,True
05_127_00_00_016,05,127,00,00,016,159f6edc998d870a52b7ae2b9f3a05f8f1fa4ddbb0f65002605ba6e3fcc57aca.pdf,status11,training\pdfs_train\05\05_127_00_00_016.pdf,True
24_070_99_50_002,24,070,99,50,002,05098eca246d95af336fa1a7764cfe7a75eb6e5de28ef3e5369e71ef8e653df8.pdf,status11,training\pdfs_train\24\24_070_99_50_002.pdf,True
46_865_00_01_010,46,865,00,01,010,1b806953246a7b9da58b34ef49d7d759fa8e73e8249ca3169f2e0872e52039eb.pdf,status11,training\pdfs_train\46\46_865_00_01_010.pdf,True
05_001_10_04_015,05,001,10,04,015,2a9244ca4f6b77adc61a7506eee5a82ab867e4e63f095eb468d046f8c61b5e76.pdf,status11,training\pdfs_train\05\05_001_10_04_015.pdf,True
27_160_03_03_002,27,160,03,03,002,4a834f9bca4482c5e2a67fee4a1012e8ac24904413165fa88d472afa7b62c0a2.pdf,status11,training\pdfs_train\27\27_160_03_03_002.pdf,True
24_001_11_03_016,24,001,11,03,016,9f4f7913e4ae8ef39d7cad417f96c1a6ab35e3a23cc30d8c4d0091e84e09a4ea.pdf,status11,training\pdfs_train\24\24_001_11_03_016.pdf,True
05_001_99_71_003,05,001,99,71,003,b7709ea9f1fd5689cba0152d0e3e84f9dee1e5cdc76ad3f391ef930649136dd3.pdf,status11,training\pdfs_train\05\05_001_99_71_003.pdf,True
24_078_99_70_003,24,078,99,70,003,2a36438caf289c8a736f692bcd9cc90d5a975c4c280f62638c8d13615a55eecb.pdf,status11,training\pdfs_train\24\24_078_99_70_003.pdf,True
46_540_00_00_030,46,540,00,00,030,8f70b6a39315fb1e859330377e6caa9073bb60ffba0b030e6e7c7ed89095557e.pdf,status11,training\pdfs_train\46\46_540_00_00_030.pdf,True
46_520_99_50_001,46,520,99,50,001,8b54f6264c7babab3dbb2c623e3b9d781000224a11bd4c9ee60a8969259c0884.pdf,status11,training\pdfs_train\46\46_520_99_50_001.pdf,True
24_021_00_02_004,24,021,00,02,004,186761b79f73301bbcd9a2f47becfa68ff584f53ea935e57b601a80e38aa6b42.pdf,status11,training\pdfs_train\24\24_021_00_02_004.pdf,True
27_001_01_02_021,27,001,01,02,021,e6d81f8de5c0d9a9bdcdb2040ab50a2aa8a1e65d582ac32a5abd8baf0972e52b.pdf,status11,training\pdfs_train\27\27_001_01_02_021.pdf,True
24_001_02_02_013,24,001,02,02,013,995c81733611a26c907173ef538fe2326b7d73aa97c912bf83944392e79785fc.pdf,status11,training\pdfs_train\24\24_001_02_02_013.pdf,True
27_001_12_03_001,27,001,12,03,001,28bd69b02aee25db4451dc6c7e488ebf7cef4acc38a421d37ef657bc7b9bdee0.pdf,status11,training\pdfs_train\27\27_001_12_03_001.pdf,True
24_001_02_02_003,24,001,02,02,003,574bdfbde420520f69c3418351a775d274f062fae77775da7904784776c2727d.pdf,status11,training\pdfs_train\24\24_001_02_02_003.pdf,True
46_520_00_02_002,46,520,00,02,002,963ce924fa378955e739a4854b77411e37d0184063e1743ad48c2f55ff70ea18.pdf,status11,training\pdfs_train\46\46_520_00_02_002.pdf,True
05_025_99_09_001,05,025,99,09,001,07e9ce524f5205e86b07a4424d8903181782dc8a9a80ffbe0a74ea75f7a27558.pdf,status11,training\pdfs_train\05\05_025_99_09_001.pdf,True
24_025_10_02_007,24,025,10,02,007,b6899171a2c11ce91a1f5274b2e01a52a6a1e39f7ec769fd47b7e185c2c60c94.pdf,status11,training\pdfs_train\24\24_025_10_02_007.pdf,True
27_001_05_01_011,27,001,05,01,011,3c22d8a7170fd08c7236086855679845991a8411fa52f48dc1b95881924495f2.pdf,status11,training\pdfs_train\27\27_001_05_01_011.pdf,True
46_001_04_05_003,46,001,04,05,003,a74c2c43c79150e838439ce18537cf0039175e7c610ce3a89b98c42944ae312a.pdf,status11,training\pdfs_train\46\46_001_04_05_003.pdf,True
05_001_05_01_014,05,001,05,01,014,d53a9c4936724dbe7f527967e70edc33ceb4555d2058ff38b8e9ed24b437b7b8.pdf,status11,training\pdfs_train\05\05_001_05_01_014.pdf,True
27_169_00_02_021,27,169,00,02,021,4543bf36a3fa0e5eb1f8ff8bd1407459f269174bd19bf281c145e0fe9286fad7.pdf,status11,training\pdfs_train\27\27_169_00_02_021.pdf,True
46_700_00_00_022,46,700,00,00,022,21d49424323adc1ceb4dac7284f78e7b16be6aba2ed8810d7e1a517a9286e22a.pdf,status11,training\pdfs_train\46\46_700_00_00_022.pdf,True
05_040_99_25_006,05,040,99,25,006,c91e15754f668e0c87807cd32da7fd9f5d46f9d7173f679d76dfc1294d2d2faa.pdf,status11,training\pdfs_train\05\05_040_99_25_006.pdf,True
05_001_02_04_003,05,001,02,04,003,91f75a84b82a9f595ef304015ce68037954474f7e7fa4fa2b29a5bc8c698f5c6.pdf,status11,training\pdfs_train\05\05_001_02_04_003.pdf,True
27_019_01_01_008,27,019,01,01,008,a01364b81a5a91fda17571b72b97a5987fb9fdd2205c7918b2fd227cb62f248e.pdf,status11,training\pdfs_train\27\27_019_01_01_008.pdf,True
24_001_10_02_033,24,001,10,02,033,2ba9239c682d702d10be77bb98439da11b79847ed3542a3d0e793ca3a21b9ae8.pdf,status11,training\pdfs_train\24\24_001_10_02_033.pdf,True
05_059_99_24_001,05,059,99,24,001,52d65ef858231366d826f085eb80cdf0bae0a75a85259bb580da7f96d045913e.pdf,status11,training\pdfs_train\05\05_059_99_24_001.pdf,True
24_086_99_32_002,24,086,99,32,002,a16a42b06d1f976b0abd70b310e2840931c1ecc1527ac9a5e0ea1124b683e1ef.pdf,status11,training\pdfs_train\24\24_086_99_32_002.pdf,True
46_001_99_20_002,46,001,99,20,002,1a5e157f1f76f0f2fc246eedadd94a8fecf7f57a5818fa74616571a5fce6de7c.pdf,status11,training\pdfs_train\46\46_001_99_20_002.pdf,True
27_049_00_00_003,27,049,00,00,003,8fdc4c2a3483123e9806da10364eb8584620abdbc4641396a764a88d16644a31.pdf,status11,training\pdfs_train\27\27_049_00_00_003.pdf,True
46_001_03_01_013,46,001,03,01,013,15140018f1c94a1523e4abde5a3390261afdba8841ab135046a4f5e1fdbc7b0f.pdf,status11,training\pdfs_train\46\46_001_03_01_013.pdf,True
05_070_00_00_004,05,070,00,00,004,46f9249fee0a1959042f95536486632fa5eebc8f52888db2cfc23fe60a9a152e.pdf,status11,training\pdfs_train\05\05_070_00_00_004.pdf,True
24_001_10_02_040,24,001,10,02,040,750ee6f8e12d6a4ea30bb467725bd1d4bbeb3f1bbb930564233350c09e6ed6c7.pdf,status11,training\pdfs_train\24\24_001_10_02_040.pdf,True
27_001_06_04_009,27,001,06,04,009,6f777a7ba89c39e87b2f15ea6fe3f2ee74675cd663b46c1f7f4e9106bde43252.pdf,status11,training\pdfs_train\27\27_001_06_04_009.pdf,True
05_118_02_04_005,05,118,02,04,005,fc5892b51d1f4c1a47c2e68503de0cf8aefef271eceb45dbbb86afff5a3c9510.pdf,status11,training\pdfs_train\05\05_118_02_04_005.pdf,True
05_014_99_20_001,05,014,99,20,001,a8079d874bbaa08383384a6d1eb10e075b3e236aac5435c05b60e7dd744aaf83.pdf,status11,training\pdfs_train\05\05_014_99_20_001.pdf,True
46_800_00_00_007,46,800,00,00,007,a1431b967017ca66ab1558f054ab30437a30addf585e337eb97107faf9ed27d7.pdf,status11,training\pdfs_train\46\46_800_00_00_007.pdf,True
24_025_02_01_026,24,025,02,01,026,8e0102148c68dd949842b3446709f0b47b0592ea928d8fdc85168606f8464c40.pdf,status11,training\pdfs_train\24\24_025_02_01_026.pdf,True
05_022_01_01_015,05,022,01,01,015,6262d695e37ec7b58e71e24b493dfacc388b6c34ffa0a0ca4f81ae0bebc1b75a.pdf,status11,training\pdfs_train\05\05_022_01_01_015.pdf,True
46_001_98_01_001,46,001,98,01,001,54343ceed8568afd347541eb684505a8ffbae3379e9f3a639149e8556287d20f.pdf,status11,training\pdfs_train\46\46_001_98_01_001.pdf,True
27_019_99_A3_003,27,019,99,A3,003,ab8eebce6ccc72ba5838e2e7ee338a8bcc4545f730c8667f1f074b2f391d26a0.pdf,status11,training\pdfs_train\27\27_019_99_A3_003.pdf,True
27_001_08_02_031,27,001,08,02,031,5654c9b4c78eb2348af122d47996726bc4978cd2ed7b13cfd4d72c099623b493.pdf,status11,training\pdfs_train\27\27_001_08_02_031.pdf,True
46_001_99_20_010,46,001,99,20,010,a432e826a05002bb02d7df04d1dee222e4780b9b147128fa3f895744ce87b660.pdf,status11,training\pdfs_train\46\46_001_99_20_010.pdf,True
24_001_07_01_003,24,001,07,01,003,1c9d5e614e8f08512fe0f6859f693ec4124126aac437cac3f3e17d0e68153593.pdf,status11,training\pdfs_train\24\24_001_07_01_003.pdf,True
05_001_14_01_038,05,001,14,01,038,391e90bbd4b6ae82ebe609e6270abaaa0a77ca9ed8a89c3df4e85adc8b90c033.pdf,status11,training\pdfs_train\05\05_001_14_01_038.pdf,True
46_001_03_04_026,46,001,03,04,026,c8cd11e3f7c0ac65899baf6d9ee4d3f66841ee1397a4aa55b4d884d61bc69853.pdf,status11,training\pdfs_train\46\46_001_03_04_026.pdf,True
05_001_11_04_003,05,001,11,04,003,8643ef0582da0cde853464f1155bc218149b496b2a33006c58a9315923d103d6.pdf,status11,training\pdfs_train\05\05_001_11_04_003.pdf,True
24_086_99_82_001,24,086,99,82,001,1422bf414729e90fcc97ffe76c163a20a08979ea88b071a1184aa139103894b5.pdf,status11,training\pdfs_train\24\24_086_99_82_001.pdf,True
24_001_10_05_002,24,001,10,05,002,7d136f2cd09751bc57650b4277ccaf70dd0fc16d47ef1938e759adf3acdd88b3.pdf,status11,training\pdfs_train\24\24_001_10_05_002.pdf,True
27_001_01_02_003,27,001,01,02,003,c127d0bb271ddff1d98cdc16d1f2e396bf7ca772453a79331deabc2f2637c7b6.pdf,status11,training\pdfs_train\27\27_001_01_02_003.pdf,True
46_001_04_06_003,46,001,04,06,003,0f68c1f83ce9087c69cc441cf114d4b3d22250252b671a5f6f0541f4f1b9d999.pdf,status11,training\pdfs_train\46\46_001_04_06_003.pdf,True
05_059_00_00_011,05,059,00,00,011,8259a8b48b0c690a2a6c401431ee97542b2ad44d0c94d962ebcc5c64b8d27b1d.pdf,status11,training\pdfs_train\05\05_059_00_00_011.pdf,True
